2022-05-05 17:41:02,411 : 28948070 [http-nio-6789-exec-93] DEBUG com.btsl.util.BTSLUtil  - getOptionDesc :: Entered: p_code= p_list=[ListValueBean[PAN, PAN], ListValueBean[Passport, PASSPORT], ListValueBean[Aadhar No, AADHAR]]
2022-05-05 17:41:02,551 : 28948210 [http-nio-6789-exec-93] DEBUG com.btsl.pretups.master.businesslogic.LookupsCache  - getObject() :: entered
2022-05-05 17:41:02,552 : 28948211 [http-nio-6789-exec-93] DEBUG com.btsl.pretups.master.businesslogic.LookupsCache  - getObject() :: exited2
2022-05-05 17:41:02,553 : 28948212 [http-nio-6789-exec-93] DEBUG com.btsl.pretups.master.businesslogic.LookupsCache  - getObject() :: entered
2022-05-05 17:41:02,554 : 28948213 [http-nio-6789-exec-93] DEBUG com.btsl.pretups.master.businesslogic.LookupsCache  - getObject() :: exited2
2022-05-05 17:41:02,555 : 28948214 [http-nio-6789-exec-93] DEBUG com.btsl.pretups.roles.businesslogic.UserRolesDAO  - loadRolesListByLoginId_new :: Exiting: rolesList size=46
2022-05-05 17:41:02,556 : 28948215 [http-nio-6789-exec-93] DEBUG com.btsl.pretups.gateway.util.RestAPIStringParser  - getMessage :: Entered: p_requestVO=9020
2022-05-05 17:41:02,557 : 28948216 [http-nio-6789-exec-93] DEBUG com.btsl.util.BTSLUtil  - getMessage :: Entered
2022-05-05 17:41:02,558 : 28948217 [http-nio-6789-exec-93] DEBUG com.btsl.util.BTSLUtil  - getMessage :: entered locale English (United States) key: 9020 args: null
2022-05-05 17:41:02,558 : 28948217 [http-nio-6789-exec-93] DEBUG com.btsl.util.MessagesCaches  - get :: p_locale: en_US
2022-05-05 17:41:02,559 : 28948218 [http-nio-6789-exec-93] DEBUG com.btsl.util.MessagesCache  - getProperty :: Entered: key is = 9020
2022-05-05 17:41:02,560 : 28948219 [http-nio-6789-exec-93] DEBUG com.btsl.pretups.master.businesslogic.LocaleMasterCache  - getLocaleDetailsFromlocale() :: Entered p_key=en_US
2022-05-05 17:41:02,561 : 28948220 [http-nio-6789-exec-93] DEBUG com.btsl.util.MessagesCache  - getProperty :: Bundle messages =: mclass^2&pid^61:7618:Success
2022-05-05 17:41:02,562 : 28948221 [http-nio-6789-exec-93] DEBUG com.btsl.pretups.master.businesslogic.LocaleMasterCache  - getLocaleDetailsFromlocale() :: Entered p_key=en_US
2022-05-05 17:41:02,563 : 28948222 [http-nio-6789-exec-93] DEBUG com.btsl.util.BTSLUtil  - getMessage :: Exiting message: mclass^2&pid^61:7618:Success
2022-05-05 17:41:02,564 : 28948223 [http-nio-6789-exec-93] DEBUG com.btsl.pretups.master.businesslogic.LocaleMasterCache  - getLocaleDetailsFromlocale() :: Entered p_key=en_US
2022-05-05 17:41:02,568 : 28948227 [http-nio-6789-exec-93] DEBUG com.btsl.pretups.channel.transfer.requesthandler.FetchChannelUserDetailsController  - fetchChannelUserDetails :: FetchUserDetailsResponseVO [service=fetchUserDetails, personalDetails=PersonalDetailsVO [prepaidBalance=15858, postpaidBalance=2072, domainCode=DIST, domainCodeDesc=Distributor, categoryCode=DIST, categoryCodeDesc=Super Distributor, parentCategory=null, parentName=ROOT, geography=null, ownerName=AUTFN1393 AUTLN2379, namePrefix=MR, shortName=AUTSN1495, firstName=AUTFN1393, lastName=AUTLN2379, status=Y, statusDesc=Active, msisdn=720231342216284, emailId=55adh@mail.com, contactPerson=, ssn=, subscriberCode=555349, externalCode=052013798, addressLine1=Add16744, addressLine2=Add25655, city=City3438, state=State8409, country=Country19, longitude=, latitude=, language=English, company=, fax=, appointmentDate=, documentType=, documentNo=, userId=NGD0000032308, userLanguage=en_US, userLanguageDesc=English, userLanguageList=null, userOtherBalance=0, userBalanceList=[com.btsl.pretups.channel.query.businesslogic.C2sBalanceQueryVO@1e95031, com.btsl.pretups.channel.query.businesslogic.C2sBalanceQueryVO@1e94071], categoryVO=null, creationType=M, creationTypeDesc=Manual, designation=, contactNumber=287399, userName=AUTFN1393 AUTLN2379, otherEmailId=, empCode=555349, modifiedOn=22/03/2022 15:25:12, modifiedByUserId=NGD0000032308, modifiedByUserName=AUTFN1393 AUTLN2379, geographyCode=AUT7DBA, outletCode=null, outletCodeDesc=null, subOutletCode=null, subOutletCodeDesc=null], loginDetails=LoginDetailsVO [loginId=AUT_48675, allowedIp=, allowedDays=[1, 2, 3, 4, 5, 6, 7], allowedFromTime=00:00, allowedToTime=23:59, primaryMsisdn=720231342216284, secMsisdn=[], secMsisdnWithDetail=[], isPrimary=Y, profileName=Super Distributor, description=Phone Number, invalidPinCount=0, userPhoneId=32790, userCode=720231342216284, networkCode=NG, userPhoneList=null, networkName=null, networkLis=null, invalidPasswordCount=0, pin=lQ46pVwyhRHF8mr0YROZng==], groupedUserRoles=GroupedUserRolesVO [roleType=N, roleTypeDesc=System Roles, groupRolesMap={}, systemRolesMap={Channel Enquiry={Sub_Group=[DomainType=DISTB_CHAN,RoleCode=SELFBALANCE,RoleName=Self Balance,Group Name=Channel Enquiry,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=SLFCOMMENQ,RoleName=Self Commission Enquiry,Group Name=Channel Enquiry,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=SELFCOUNTER,RoleName=Self Counters,Group Name=Channel Enquiry,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=VIEWCUSERSELF,RoleName=View Self Details,Group Name=Channel Enquiry,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,]}, Channel Reports-C2S={Sub_Group=[DomainType=DISTB_CHAN,RoleCode=C2STRCSRPT,RoleName=C2S Transfer,Group Name=Channel Reports-C2S,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,]}, Channel to Channel={Bulk Stock Management=[DomainType=DISTB_CHAN,RoleCode=BC2CAPPROVE,RoleName=Approve Batch Transfer,Group Name=Channel to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=BC2CWDRAPP,RoleName=Approve Batch Withdraw,Group Name=Channel to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=BC2CINITIATE,RoleName=Initiate Batch Transfer,Group Name=Channel to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=BC2CWDRW,RoleName=Initiate Batch Withdraw,Group Name=Channel to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,], Stock Management=[DomainType=DISTB_CHAN,RoleCode=C2CTRFINI,RoleName=Buy Stock,Group Name=Channel to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=C2CRETURN,RoleName=Return Stock,Group Name=Channel to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=C2CTRFAPR1,RoleName=Transfer Approval 1,Group Name=Channel to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=C2CTRFAPR2,RoleName=Transfer Approval 2,Group Name=Channel to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=C2CTRFAPR3,RoleName=Transfer Approval 3,Group Name=Channel to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=C2CTRF,RoleName=Transfer Stock,Group Name=Channel to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=C2CWDL,RoleName=Withdraw Stock,Group Name=Channel to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,], Voucher Management=[DomainType=DISTB_CHAN,RoleCode=C2CBUYVINI,RoleName=Buy Vouchers,Group Name=Channel to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=C2CVINI,RoleName=Transfer Vouchers,Group Name=Channel to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=C2CVCTRFAPR1,RoleName=Transfer Vouchers Approval 1,Group Name=Channel to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=C2CVCTRFAPR2,RoleName=Transfer Vouchers Approval 2,Group Name=Channel to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=C2CVCTRFAPR3,RoleName=Transfer Vouchers Approval 3,Group Name=Channel to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,]}, Channel to Subscriber={Batch Recharge Management=[DomainType=DISTB_CHAN,RoleCode=SCHEDULETOPUP,RoleName=Batch recharge,Group Name=Channel to Subscriber,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,], Recharge Management=[DomainType=DISTB_CHAN,RoleCode=C2SRECHARGE,RoleName=Recharge,Group Name=Channel to Subscriber,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=C2SREV,RoleName=Reversal,Group Name=Channel to Subscriber,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,]}, Channel User={Access Management=[DomainType=DISTB_CHAN,RoleCode=C2SUNBLOCKPAS,RoleName=Change Password for others,Group Name=Channel User,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=CHANGEPIN,RoleName=Change PIN for others,Group Name=Channel User,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=C2SUNBLOCKPIN,RoleName=Channel User PIN Management,Group Name=Channel User,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=SUSPENDCUSER,RoleName=Suspend Channel User,Group Name=Channel User,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,], User Management=[DomainType=DISTB_CHAN,RoleCode=ADDCUSER,RoleName=Add Channel User,Group Name=Channel User,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=DELETECUSER,RoleName=Delete Channel User,Group Name=Channel User,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=BATCHUSRINITIATE,RoleName=Initiate user addition in batch,Group Name=Channel User,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=EDITCUSER,RoleName=Modify Channel User,Group Name=Channel User,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=VIEWCUSER,RoleName=View Channel User,Group Name=Channel User,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,]}, Home Screen={User Barring Management=[DomainType=DISTB_CHAN,RoleCode=BARUSER,RoleName=Bar User,Group Name=Home Screen,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=VIEWBARREDLIST,RoleName=View Barred List,Group Name=Home Screen,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,]}, Home Screen (top right)={Change Language=[DomainType=DISTB_CHAN,RoleCode=CHANGELANG,RoleName=Change Language,Group Name=Home Screen (top right),Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,], Security Settings=[DomainType=DISTB_CHAN,RoleCode=CHANGESELFPIN,RoleName=Change PIN for Self,Group Name=Home Screen (top right),Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,], Profile=[DomainType=DISTB_CHAN,RoleCode=SELFCHNLUSRMOD,RoleName=Self details modify,Group Name=Home Screen (top right),Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,]}, Operator to Channel={Stock Management=[DomainType=DISTB_CHAN,RoleCode=O2CINIT,RoleName=Initiate Transfer,Group Name=Operator to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=INITVOMSOREQ,RoleName=Initiate Voucher order request,Group Name=Operator to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=O2CRET,RoleName=Return Stock,Group Name=Operator to Channel,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,]}, Staff User={Access Management=[DomainType=DISTB_CHAN,RoleCode=SUSSTAFFUSER,RoleName=Suspend Staff user,Group Name=Staff User,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,], User Management=[DomainType=DISTB_CHAN,RoleCode=STFUSRAD,RoleName=Add Staff user,Group Name=Staff User,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =Y,Default Type Desc =Yes,, DomainType=DISTB_CHAN,RoleCode=MODSTAFFUSER,RoleName=Modify Staff user,Group Name=Staff User,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=RESSTAFFUSER,RoleName=Resume Staff user,Group Name=Staff User,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,, DomainType=DISTB_CHAN,RoleCode=VIEWSTAFFUSER,RoleName=View Staff user,Group Name=Staff User,Status=Y,Status Desc=null,Role Type=A,Role Type Desc=null,From Hour=null,To Hour=null,Application ID=1,Gateway Types =WEB,Default Type =N,Default Type Desc =No,]}}], paymentAndServiceDetails=PaymentAndServiceDetailsVO [voucherType=[Digital, Electronic, Physical, Digital test, Electronic test, Physical test], paymentModes=[DD, CHQ, OTH, CASH, ONLINE], inboundSuspensionRights=N, ouboundSuspensionRights=N, serviceInformation=[C2S Gift Recharge, Customer Recharge, Customer Recharge Fix line, Customer Recharge Reversal, ELECTRONIC VOUCHER, Internet, Postpaid Bill Payment, User LMS Enquiry, User LMS Redemption, Multiple Voucher Distribution, Voucher Recharge, Digital Voucher Distribution], userWidgets=[], lowBalanceAlertToSelf=N, lowBalanceAlertToParent=N, voucherList=null, paymentType=DD,CHQ,OTH,CASH,ONLINE, paymentTypes=[DD, CHQ, OTH, CASH, ONLINE], paymentDesc=Demand Draft,Cheque,Others,Cash,Online, paymentTypeList=null, serviceTypes=[C2S Gift Recharge, Customer Recharge, Customer Recharge Fix line, Customer Recharge Reversal, ELECTRONIC VOUCHER, Internet, Postpaid Bill Payment, User LMS Enquiry, User LMS Redemption, Multiple Voucher Distribution, Voucher Recharge, Digital Voucher Distribution], serviceList=null, lowBalanceAlertToOthers=N], profileDetails=ProfileDetailsVO [userGrade=AUT60284, transferProfile=AUT21070, transferRuleType=Rule Type A (Rule Type B + with same level), transferProfileId=1100, transferProfilIdDesc=AUT21070, transferProfileList=null, transferRuleTypeId=C2CTRFRUL1, transferRuleTypeIdDesc=Rule Type A (Rule Type B + with same level), transferRuleTypeList=null, commissionProfile=AUT58137, commissionProfileSetId=3792, commissionProfileSetIdDesc=AUT58137, commissionProfileList=null], barredUserDetails=null]
2022-05-05 17:41:02,570 : 28948229 [http-nio-6789-exec-93] DEBUG com.btsl.pretups.channel.transfer.requesthandler.FetchChannelUserDetailsController  - fetchChannelUserDetails :: Exiting 
2022-05-05 17:41:08,484 : 28954143 [Thread-7] ERROR com.btsl.pretups.gateway.businesslogic.PushMessage  - getResponse :: Exception=connect timed out
2022-05-05 17:41:08,485 : 28954144 [Thread-7] ERROR com.btsl.pretups.gateway.businesslogic.PushMessage  - getResponse
java.net.SocketTimeoutException: connect timed out
	at java.net.PlainSocketImpl.socketConnect(Native Method)
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:350)
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:206)
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:188)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)
	at java.net.Socket.connect(Socket.java:589)
	at sun.net.NetworkClient.doConnect(NetworkClient.java:175)
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:432)
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:527)
	at sun.net.www.http.HttpClient.<init>(HttpClient.java:211)
	at sun.net.www.http.HttpClient.New(HttpClient.java:308)
	at sun.net.www.http.HttpClient.New(HttpClient.java:326)
	at sun.net.www.protocol.http.HttpURLConnection.getNewHttpClient(HttpURLConnection.java:1169)
	at sun.net.www.protocol.http.HttpURLConnection.plainConnect0(HttpURLConnection.java:1105)
	at sun.net.www.protocol.http.HttpURLConnection.plainConnect(HttpURLConnection.java:999)
	at sun.net.www.protocol.http.HttpURLConnection.connect(HttpURLConnection.java:933)
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream0(HttpURLConnection.java:1513)
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1441)
	at com.btsl.pretups.gateway.businesslogic.PushMessage.getResponse(PushMessage.java:942)
	at com.btsl.pretups.gateway.businesslogic.PushMessage.pushGatewayMessage(PushMessage.java:677)
	at com.btsl.pretups.gateway.businesslogic.PushMessage.sendAlarmMessage(PushMessage.java:1734)
	at com.btsl.pretups.gateway.businesslogic.PushMessage.sendAlarmMessage(PushMessage.java:1774)
	at com.btsl.pretups.gateway.businesslogic.PushMessage.pushAlarm(PushMessage.java:1615)
	at com.btsl.alarm.AlarmSender.run(AlarmSender.java:305)
2022-05-05 17:41:08,486 : 28954145 [Thread-7] DEBUG com.btsl.pretups.gateway.businesslogic.PushMessage  - getResponse :: Exiting response str:
2022-05-05 17:41:08,487 : 28954146 [Thread-7] ERROR com.btsl.pretups.gateway.businesslogic.PushMessage  - pushGatewayMessage ::  _transactionID=null Exception=FAILED
2022-05-05 17:41:08,487 : 28954146 [Thread-7] ERROR com.btsl.pretups.gateway.businesslogic.PushMessage  - pushGatewayMessage
class=null,method=null,message=FAILED,date=nullerrorCode=0
	at com.btsl.pretups.gateway.businesslogic.PushMessage.getResponse(PushMessage.java:981)
	at com.btsl.pretups.gateway.businesslogic.PushMessage.pushGatewayMessage(PushMessage.java:677)
	at com.btsl.pretups.gateway.businesslogic.PushMessage.sendAlarmMessage(PushMessage.java:1734)
	at com.btsl.pretups.gateway.businesslogic.PushMessage.sendAlarmMessage(PushMessage.java:1774)
	at com.btsl.pretups.gateway.businesslogic.PushMessage.pushAlarm(PushMessage.java:1615)
	at com.btsl.alarm.AlarmSender.run(AlarmSender.java:305)
2022-05-05 17:41:08,487 : 28954146 [Thread-7] ERROR com.btsl.pretups.gateway.businesslogic.PushMessage  - sendAlarmMessage ::  _transactionID=null Exception=FAILED
2022-05-05 17:41:08,488 : 28954147 [Thread-7] ERROR com.btsl.pretups.gateway.businesslogic.PushMessage  - pushAlarm :: Exception while sending message=FAILED
2022-05-05 17:41:08,488 : 28954147 [Thread-7] ERROR com.btsl.pretups.gateway.businesslogic.PushMessage  - pushAlarm
class=null,method=null,message=FAILED,date=nullerrorCode=0
	at com.btsl.pretups.gateway.businesslogic.PushMessage.getResponse(PushMessage.java:981)
	at com.btsl.pretups.gateway.businesslogic.PushMessage.pushGatewayMessage(PushMessage.java:677)
	at com.btsl.pretups.gateway.businesslogic.PushMessage.sendAlarmMessage(PushMessage.java:1734)
	at com.btsl.pretups.gateway.businesslogic.PushMessage.sendAlarmMessage(PushMessage.java:1774)
	at com.btsl.pretups.gateway.businesslogic.PushMessage.pushAlarm(PushMessage.java:1615)
	at com.btsl.alarm.AlarmSender.run(AlarmSender.java:305)
2022-05-05 17:41:08,539 : 28954198 [Thread-7] DEBUG com.btsl.util.BTSLUtil  - isStringContain :: Entered commaStr=1,2,3,10,11,12,13,14  string=2
2022-05-05 17:41:08,540 : 28954199 [Thread-7] DEBUG com.btsl.util.BTSLUtil  - isStringContain :: comparing allowed=1  with=2
2022-05-05 17:41:08,540 : 28954199 [Thread-7] DEBUG com.btsl.util.BTSLUtil  - isStringContain :: comparing allowed=2  with=2
2022-05-05 17:41:08,540 : 28954199 [Thread-7] DEBUG com.btsl.util.BTSLUtil  - isStringContain :: Entered commaStr=1,2  string=1
2022-05-05 17:41:08,541 : 28954200 [Thread-7] DEBUG com.btsl.util.BTSLUtil  - isStringContain :: comparing allowed=1  with=1
2022-05-05 17:41:08,540 : 28954199 [Thread-12706] DEBUG com.btsl.alarm.AlarmManager  - sendAlarm :: Entered p_componentName: System p_alarmID: 2 p_alarmState: RAISED p_alarmMessage: --UpdateCacheServlet[doPost]----Exception:Connection refused--FATAL--[Instance:10]
2022-05-05 17:41:08,541 : 28954200 [Thread-7] DEBUG com.btsl.pretups.gateway.businesslogic.PushMessage  - PushMessage[pushMessage]  at line 141 :: Entered : p_msisdn=62248142 p_requestCode=null p_transactionID=null p_requestCode=null p_locale=en_US
2022-05-05 17:41:08,544 : 28954203 [Thread-7] DEBUG com.btsl.pretups.master.businesslogic.LocaleMasterCache  - getLocaleDetailsFromlocale() :: Entered p_key=en_US
2022-05-05 17:41:08,543 : 28954202 [Thread-12706] DEBUG com.btsl.alarm.AlarmManager  - sendAlarm :: messagePacket: 00109System|RAISED|2|1651752668|--UpdateCacheServlet[doPost]----Exception:Connection refused--FATAL--[Instance:10]
2022-05-05 17:41:08,544 : 28954203 [Thread-12706] DEBUG com.btsl.alarm.AlarmManager  - sendAlarm :: packet.getLength(): 114 messagePacket.length(): 114
2022-05-05 17:41:08,544 : 28954203 [Thread-7] DEBUG com.btsl.pretups.gateway.businesslogic.PushMessage  - pushAlarm :: Entered : _msisdn=62248142 _requestCode=null _transactionID=null _messageKey=null _args=null _locale=en_US _message=--UpdateCacheServlet[doPost]----Exception:Connection refused--FATAL--[Instance:10]
2022-05-05 17:41:08,545 : 28954204 [Thread-7] DEBUG com.btsl.pretups.gateway.businesslogic.PushMessage  - pushAlarm :: Picked default message gateway for _networkCode=null _requestCode=SMSC
2022-05-05 17:41:08,545 : 28954204 [Thread-7] DEBUG com.btsl.pretups.gateway.businesslogic.MessageGatewayCache  - getMappingObject() :: entered SMSC
2022-05-05 17:41:08,545 : 28954204 [Thread-12706] DEBUG com.btsl.alarm.AlarmManager  - sendAlarm :: Successfully Sent Message Packet
2022-05-05 17:41:08,546 : 28954205 [Thread-7] DEBUG com.btsl.pretups.gateway.businesslogic.MessageGatewayCache  - getMappingObject() :: exited nullRequest CodenullSMSCnullResponse CodenullSMSCnullAlternate CodenullSMSC
2022-05-05 17:41:08,547 : 28954206 [Thread-7] DEBUG com.btsl.pretups.gateway.businesslogic.PushMessage  - pushAlarm :: after message cache for network _networkCode=null _requestCode=SMSC
2022-05-05 17:41:08,547 : 28954206 [Thread-7] DEBUG com.btsl.pretups.gateway.businesslogic.PushMessage  - pushAlarm :: after message cache not null for network _networkCode=null _requestCode=SMSC
2022-05-05 17:41:08,547 : 28954206 [Thread-7] DEBUG com.btsl.pretups.gateway.businesslogic.PushMessage  - pushAlarm :: after message cache not null for network _networkCode=null _requestCode=SMSCrun after checking message key equal to null _transactionID=null _messageKey=null _messageClass=null _pid=null _locale=en_US _locale language=en
2022-05-05 17:41:08,547 : 28954206 [Thread-7] DEBUG com.btsl.pretups.gateway.businesslogic.PushMessage  - pushAlarm ::  _transactionID=null _messageKey=null _messageClass=null _pid=null
